timestamp,vehicle_gps_latitude,vehicle_gps_longitude,fuel_consumption_rate,eta_variation_hours,traffic_congestion_level,warehouse_inventory_level,loading_unloading_time,handling_equipment_availability,order_fulfillment_status,weather_condition_severity,port_congestion_level,shipping_costs,supplier_reliability_score,lead_time_days,historical_demand,iot_temperature,cargo_condition_status,route_risk_level,customs_clearance_time,driver_behavior_score,fatigue_monitoring_score,disruption_likelihood_score,delay_probability,risk_classification,delivery_time_deviation,planned_lead_time_days,fuel_to_cost_ratio,fuel_to_lead_time_ratio,inventory_risk_flag
2021-01-01T19:00:00Z,30.005137564373893,-94.51323203266288,19.467031728841402,4.563928241141739,9.405083671823283,232.67735492281898,3.773323903375647,0.620308387694433,0.7797658822067474,0.21111152106300898,6.4587443000029685,158.407519462448,0.11146313324459958,1.0078311828050497,6721.774520923751,-5.898583145154593,0.01868943422800142,8.035103684776526,0.6511160132431398,0.9872468524006811,0.998602808890507,0.9921982660369569,0.7200625592219506,High Risk,8.111611256424792,0.8176675060908105,0.1228920937270042,19.31576643090137,Low Risk
2021-01-02T05:00:00Z,30.030977020526702,-96.00412470932612,19.5011743207829,3.4277263812751904,1.6871758140389501,20.5384097792501,3.183965818318332,0.18222240072385398,0.3044521481570827,0.5877422895123349,4.015368197376764,667.9835874301522,0.14283686101493673,2.04511618204526,150.19124919251695,-9.980333892909282,0.5662427451287818,8.833062607374059,0.5872448184585055,0.9766612183668081,0.546824102996927,0.994826786487106,0.920586364696539,High Risk,8.059740944583329,1.9022942494921269,0.029194092022241557,9.535484825747336,High Risk
2021-01-02T09:00:00Z,44.728044025985405,-90.96583513039059,19.905693665831294,-0.11190475426718502,8.694654922926961,22.762412347818497,1.4723944890416716,0.600103437169561,0.9671940402275074,0.7844696897108617,9.991133854800845,154.65071500784796,0.9819108277543556,1.02245684426898,9945.148395094218,11.088404029917548,0.01009745284310489,6.908288702777123,1.150647545080021,0.7106057807604479,0.21978894628844203,0.9986406704484602,0.17760779796606804,High Risk,1.2097038795683028,1.027119542363446,0.1287138805974557,19.468492755861153,High Risk
2021-01-02T18:00:00Z,30.007435426240903,-85.2422916507291,17.294494589191597,4.262434370992329,0.06140886133846991,617.168938485346,1.6412731151562794,0.018856849257028102,0.01255645878302032,0.9696800635358961,3.210480616418056,846.3108980066551,0.7640942821537329,4.30151120828336,9997.775119697875,-0.49182458491473824,0.02107177388179461,9.45478263853908,2.7040287264102916,0.153625917160177,0.0415787505655303,0.986346673874275,0.9281033539028604,High Risk,9.87639033083184,4.12390977615868,0.020435155248415104,4.020562484153902,Low Risk
2021-01-03T01:00:00Z,43.85825657641739,-97.639326779903,17.4490944263705,4.998949503962521,9.9999930757501,80.02953851925008,0.6942592943805832,0.265628104066547,0.04837669080483255,0.7568892381344291,0.01105367951800526,139.212450859792,0.1223395142172662,2.74365344982046,854.4570266753286,-7.632677938439132,5.93831455961399e-6,2.706109866455373,0.9488988554596414,0.0255758216354844,0.114180253163363,0.32405822586431204,0.9998407905993816,Moderate Risk,9.427747070540065,2.535363887155355,0.12534147857180086,6.359802630143519,Low Risk
2021-01-03T12:00:00Z,30.512320075295197,-118.183014967628,19.9339016514234,4.80618418544909,9.39494361733883,228.07009841845002,4.669848782151249,0.92094247571737,0.9927366950320654,0.05822647182250129,9.83733393924414,788.139762150254,0.9887857792427992,3.9686586502507897,9079.020132073225,-8.71529292614075,0.8937443043257723,3.515704571084698,0.5370703222280236,0.048108479723560416,0.9873429961113399,0.9995825662216719,0.9938479604418934,High Risk,9.606702788558458,3.7684009758570776,0.025292343577538123,5.022830988541614,Low Risk
2021-01-04T08:00:00Z,49.97184540885219,-70.0129590868648,16.8045838206993,1.83256917867958,1.2273008173105198,0.0116763611558296,2.6915525287448596,0.8150916337388082,0.9049009101525196,0.9990329737504309,3.2499383752441013,798.002183249453,0.818723391043532,3.7204505199677302,584.4269804430662,-6.1560004798339065,0.11166262920273529,4.916762684668635,3.692029677738669,0.573123881202523,0.6812009977659258,0.9984106839124348,0.6837154431789039,High Risk,9.932733205200211,3.644093470856081,0.021058318101676472,4.516814221962844,High Risk
2021-01-04T16:00:00Z,30.2806055862164,-76.38201928964702,16.9334937476551,-1.98500234137,3.5864708455388596,685.740673348748,4.154060968810942,0.03234694024550571,0.9997218978618314,0.4340227507041531,3.30703869091145,626.180506772814,0.8911682563318929,1.0035898400724297,4217.451740430707,10.829023068694289,0.2004610208266837,9.99456265845365,1.1109552057803476,0.10674176225056502,0.32809927235422304,0.999947283893143,0.8316489539944354,High Risk,0.19243256267137987,1.0862982709628464,0.027042511806901037,16.872922653773575,Low Risk
2021-01-05T09:00:00Z,46.40060756755669,-71.88757003186458,19.880801341574,4.0910556348696705,0.925573031062782,0.728179278681656,2.3497426454946604,0.012473788969788999,0.2297006520168212,0.8701256420836933,5.243309744285954,476.162022057893,0.6952580998183064,14.1292102391614,6746.822690437728,-9.999429550289475,0.9967466299212568,8.36435900930322,4.0083486482090525,0.070891365661656,0.9777787264028801,0.9793403292866799,0.6460918165151406,High Risk,8.245666805653833,13.958749587708498,0.04175217766350303,1.4070709547849412,High Risk
2021-01-05T12:00:00Z,35.812925920877404,-110.513184729484,17.486299110547495,4.981898637324231,3.75537967541038,4.88007702803371,3.7061495103497353,0.9768679628587459,0.11131165404732583,0.6714368130296209,9.842825480215891,523.7544041266731,0.4372415712617419,4.246602614093431,9451.505827048466,-7.733489947607209,0.05586627379263312,8.38486253265595,3.4936827799511905,0.818096394703774,0.03317278372039051,0.9847178978553649,0.9514508548886256,High Risk,9.957519503553886,4.039023504204922,0.03338644787093443,4.117714959368875,High Risk
2021-01-07T06:00:00Z,32.28054757814629,-71.52223735483388,16.8931027520192,3.5340778510278903,9.99210742660047,0.025188332196893006,4.980787077386839,0.9774683191373278,0.9115127231940372,0.04831130993180601,9.987967698959736,109.8828243719,0.7757944017797342,1.0000352822350698,9159.849980033574,-9.970267931871057,0.10927257311393652,5.391017494976886,0.8056910018844885,0.746915175943484,0.45293996966175804,0.9499753569543061,0.4936973171318488,High Risk,6.485029554467729,0.852782038442241,0.15373742756050982,16.892506746625248,Low Risk
2021-01-07T14:00:00Z,31.180924326205503,-114.85975126409299,17.928167267996297,-1.71144209126136,9.524770102103538,643.876281337285,3.9495795690874616,0.7524971759217668,0.3445841892503959,0.9029435909489409,7.785242193698881,148.24981260529697,0.8162829536231169,12.8632227116937,9988.43741447344,-0.44104071321482863,0.2999494436717638,7.075750200556978,1.6924098056933234,0.7093489616662969,0.9724372829507458,0.9985828817420968,0.98375156505661,High Risk,2.6960241683173907,12.93453279882959,0.12093214118070139,1.3937539347505938,Low Risk
2021-01-08T02:00:00Z,49.29689272350091,-88.96913020117461,19.836356820998404,3.7046413403225205,7.54367817743499,124.41852855520202,3.601944914361531,2.4458656297123997e-4,0.08161076520526979,0.10086078061713401,3.3563108063689717,477.7651932684899,0.07998762007181277,2.90202922471941,9929.150217751623,-8.69092598836414,0.4688753774443795,4.367308299696529,0.5264384891293903,0.34772803709018596,0.9291602753623559,0.42025555608350496,0.01103797243782317,Moderate Risk,9.613312364591511,2.7476691688726382,0.041519049735067155,6.835340130978982,Low Risk
2021-01-08T05:00:00Z,46.8962399322004,-75.63459121677948,19.3291728120082,4.73847549723622,9.124595703431808,496.47826026573,0.7922236520837057,1.6078587001010402e-5,0.4210284653578712,0.7739371089250668,7.056619006831864,106.322968081045,0.8773146970393896,12.608665370752698,9993.086890426404,37.43598234550292,0.27231687847118113,8.628212353682533,3.8456064813962,0.11582524014049601,0.340978847616001,0.9996053293556579,0.7500525861395982,High Risk,4.538602017900631,12.411228891701189,0.18179677600115976,1.5330070426680145,Low Risk
2021-01-08T18:00:00Z,37.303999843121204,-119.078463443467,19.1375027647729,4.945475555925429,9.909747707915692,774.4307215881861,3.457993857370385,0.21183930586720906,0.1956717997390864,0.239427661741157,5.977035945985575,116.935800940283,4.3270114699132e-4,4.3159773861561295,6665.733616463898,9.753985771317993,0.00676849394836628,9.990366422468638,4.868869263511971,0.49539303165059795,0.559554491904892,0.60070541770044406,0.9525126751158952,Moderate Risk,-1.7724848688629349,4.109915904659236,0.16365820057576788,4.4341063570346995,Low Risk
2021-01-09T06:00:00Z,32.197002770916704,-74.03213624200619,17.951419102276997,3.2278777721302805,9.78403924887888,396.2080535952869,0.5001180248886188,0.23582111845957698,0.47886640678183695,0.105432117872904,9.937170963746926,411.018541566455,0.9943046908335051,1.60717543508604,9742.400767373876,-9.527285925310572,0.8784701093156171,0.9443023510502572,1.4954056007742629,0.299293352876648,0.341386732579302,0.936883608800109,0.7624893121618002,High Risk,0.5465700478364366,1.472680527913945,0.043675448396710705,11.169545471130206,Low Risk
NA,32.98437539657371,-70.52792993033901,19.3511928107744,3.50700549633569,9.9513576105017,10.3736711902436,2.774427331239529,0.6866675628670018,0.9207343126996148,0.9698443895929129,9.29930961002358,854.531851037519,0.9086723755580745,4.46538134357938,9388.170746418096,-9.999913016027078,0.2409615145278124,1.8865847257946864,0.7097369201529781,0.464481045671321,0.24265808479503304,1,0.9835228828164188,High Risk,6.853307267906354,4.319256114565393,0.022645373355339997,4.3336036324420135,High Risk
2021-01-10T04:00:00Z,33.5853974209649,-85.33904216610239,18.0496300642027,4.7800131607373,1.7832957721124496,16.585453492947796,4.2159387067447405,0.23690029966452203,0.9797185494508608,0.40053444578918,8.640330857757409,582.3604327545099,0.4640765135954063,3.8542384697255097,7687.049466842671,-9.978296022416334,0.2849532302860791,0.11393117699739364,4.999090233913967,0.768661973072454,0.00468023100384684,0.14542929585474804,0.6428646353315185,Low Risk,9.741925552152605,3.6550712546947888,0.03099391553583002,4.683060014573554,Low Risk
2021-01-10T11:00:00Z,30.2970046101161,-81.35904575218358,19.4347614001111,4.021724899175469,4.9595429595916505,19.625038993728197,3.947795186354437,0.864987122467309,0.889679994900112,0.170801868259994,7.512348587453754,189.22236135519702,0.993226115582854,4.002042493638801,1629.548168917367,-9.999453767035412,0.9656812638958152,0.5291718576369641,0.5981449098375036,0.0033565000421700497,0.26874007794701105,0.999624751928759,0.46075332753195297,High Risk,5.006502040292491,3.8344706228398233,0.10270858719297618,4.856210655184801,High Risk
2021-01-10T17:00:00Z,30.3611218267935,-86.00770713525719,19.599193199810202,1.12082242536863,2.997211378752931,152.279319997539,4.688246064956003,3.901889758105911e-5,0.5164172356839118,0.8732967726130062,8.377837540646322,215.07024419720798,0.9788268125845788,6.121737930618189,1940.1060720100977,23.26949946311089,0.01772782122469415,9.981661453425705,3.016417662112922,0.09734597988771031,0.999861758835199,0.9788963034567659,0.9716523076616562,High Risk,8.9047826130469,6.07503699622783,0.0911292646408063,3.201573380295132,High Risk
2021-01-10T23:00:00Z,33.30760726916248,-106.82955498882201,17.298237681240295,3.0578030590595797,0.8310156920739421,58.10813244250461,0.9057597714765956,0.013765480602141097,0.9860939613940218,0.9969068626908781,7.822386870407703,160.358504329657,0.34370900363054324,6.144588270594388,9929.991432542352,-9.396183077109548,7.313936691610493e-7,5.628113808962666,4.7366743972803995,0.9833227744399129,0.49846462113367607,0.999999998895379,0.8987320926384293,High Risk,7.069209521144847,6.017179809800239,0.10787228125849467,2.8151988252854854,High Risk
